Facility Name,Facility Type,License Number,License State,License Expire,Reporting Year,Address,Facility Contact Name,Facility Contact Email
McKesson Corporation (Portland) DBA: McKesson Drug Company,WDD,0219000364,US-VA,02/28/2027,2026,Wilsonville OR,Andreina Battilega,Andreina.Battilega@mckesson.com
McKesson Corporation (Portland) DBA: McKesson Drug Company,WDD,039-0000538,US-VT,07/31/2027,2026,Wilsonville OR,Andreina Battilega,Andreina.Battilega@mckesson.com
McKesson Corporation (Portland) DBA: McKesson Drug Company,WDD,PHWH.FX.00004461,US-WA,09/30/2026,2026,Wilsonville OR,Andreina Battilega,Andreina.Battilega@mckesson.com
McKesson Corporation (Portland) DBA: McKesson Drug Company,WDD,1169-45,US-WI,05/31/2028,2026,Wilsonville OR,Andreina Battilega,Andreina.Battilega@mckesson.com
McKesson Corporation (Portland) DBA: McKesson Drug Company,WDD,WD0557669,US-WV,06/30/2026,2026,Wilsonville OR,Andreina Battilega,Andreina.Battilega@mckesson.com
McKesson Corporation (Portland) DBA: McKesson Drug Company,WDD,1127,US-WY,06/30/2026,2026,Wilsonville OR,Andreina Battilega,Andreina.Battilega@mckesson.com
"Medline Industries, LP",WDD,195300,US-AK,06/30/2028,2026,92 SE 223rd Ave Gresham OR,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,OSD7549,US-CA,03/01/2027,2026,92 SE 223rd Ave Gresham OR,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,5003912,US-NJ,01/31/2027,2026,92 SE 223rd Ave Gresham OR,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,W1-0004733,US-OR,09/30/2026,2026,92 SE 223rd Ave Gresham OR,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",3PL,DDA-0000499,US-OR,09/30/2026,2026,92 SE 223rd Ave Gresham OR,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,PHWH.FX61231895,US-WA,09/30/2026,2026,92 SE 223rd Ave Gresham OR,Mary Leonard,mleonard@medline.com
Owens & Minor Distribution - Portland DC 82,WDD,W74161,US-ID,12/31/2026,2026,27695 SW 95th Ave. Wilsonville OR,Nathan Whitney,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Portland DC 82,WDD,W1-0001087,US-OR,09/30/2026,2026,27695 SW 95th Ave. Wilsonville OR,Nathan Whitney,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Portland DC 82,WDD,PHWH.FX.00056865,US-WA,09/30/2026,2026,27695 SW 95th Ave. Wilsonville OR,Nathan Whitney,GM-Licensing@owens-minor.com
Owens & Minor Distribution - SHERWOOD DC21,WDD,W70920,US-ID,12/31/2026,2026,10680 SW Clutter Street Sherwood OR,Nathan Whitney,GM-Licensing@owens-minor.com
Owens & Minor Distribution - SHERWOOD DC21,WDD,W1-0005089,US-OR,09/30/2026,2026,10680 SW Clutter Street Sherwood OR,Nathan Whitney,GM-Licensing@owens-minor.com
Owens & Minor Distribution - SHERWOOD DC21,WDD,PHWH.FX.61393585,US-WA,09/30/2026,2026,10680 SW Clutter Street Sherwood OR,Nathan Whitney,GM-Licensing@owens-minor.com
"Patterson Dental Supply, Inc.",WDD,OSD4522,US-CA,10/01/2026,2026,2019 Commerce Drive MEDFORD OR,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,DDA-0000055,US-OR,09/30/2026,2026,2019 Commerce Drive MEDFORD OR,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,DDA-0000056,US-OR,09/30/2026,2026,7620 SW BRIDGEPORT ROAD PORTLAND OR,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,PHWH.FX.00059045,US-WA,09/30/2026,2026,7620 SW BRIDGEPORT ROAD PORTLAND OR,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,156800,US-AK,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,193544,US-AL,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,WD05703,US-AR,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,W001568,US-AZ,10/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,osd5165,US-CA,03/01/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,WHO.0007351,US-CO,10/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,CSW.0002036,US-CT,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,DM0700983,US-DC,10/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,A4-0001535,US-DE,09/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,4432,US-FL,08/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,PHWH002549,US-GA,06/30/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,40455,US-IA,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,W3176,US-ID,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,004.002609,US-IL,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,5-02284,US-KS,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,W02163,US-KY,09/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,5715,US-LA,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,D07146,US-MD,05/31/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,WH70003364,US-ME,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,5306002662,US-MI,01/02/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,362413,US-MN,05/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,2008000996,US-MO,10/31/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,16387/16.6a,US-MS,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,PHA-WDD-LIC-2303,US-MT,11/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,660,US-NC,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,WHOL1742,US-ND,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,735,US-NE,07/01/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,4748,US-NH,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,5003581,US-NJ,01/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,WD00010780,US-NM,12/31/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,WH01459,US-NV,10/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,028606,US-NY,09/30/2028,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,011767100,US-OH,06/30/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,88-w-8800,US-OK,11/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,w3-0000059-cs,US-OR,09/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,3000008207,US-PA,10/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,DIS03619,US-RI,09/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,py.9695PNW,US-SC,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,600-1353,US-SD,12/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,2701,US-TN,09/30/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,0100163,US-TX,10/31/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,12328355-1710,US-UT,09/30/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,0219001098,US-VA,02/28/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,039.0001192,US-VT,07/31/2027,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,phwh.fx.00059244,US-WA,09/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,2114-45,US-WI,05/31/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,wd0560357,US-WV,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"Strategic Pharmaceutical Solutions, Inc. DBA: Vetsource",WDD,5013,US-WY,06/30/2026,2026,17044 NE Sandy Blvd Portland OR,Amy Coombes,acoombes@vetsource.com
"TWIN MED, LLC",WDD,W1-0004397,US-OR,09/30/2026,2026,"5441 NE 148TH AVENUE, SUITE 104 PORTLAND OR",BRIAN HENSLEY,bhensley@twinmed.com
