Facility Name,Facility Type,License Number,License State,License Expire,Reporting Year,Address,Facility Contact Name,Facility Contact Email
"Animal Health International, Inc.",WDD,5-125506,US-KS,06/30/2027,2026,120 South Lincoln Avenue Hastings NE,Julie Bostock,Julie.Bostock@animalhealthinternational.com
"Animal Health International, Inc.",WDD,5-125505,US-KS,06/30/2027,2026,2011 S. Plum Creek Parkway Lexington NE,Kelsy Boots,kelsy.boots@animalhealthinternational.com
"Animal Health International, Inc.",WDD,2000155309,US-MO,10/31/2027,2026,4938 Howard Boulevard Columbus NE,Tina Hein,Tina.Hein@animalhealthinternational.com
"Animal Health International, Inc.",WDD,Whol2124,US-ND,06/30/2027,2026,120 South Lincoln Avenue Hastings NE,Julie Bostock,Julie.Bostock@animalhealthinternational.com
"Animal Health International, Inc.",WDD,34,US-NE,07/01/2027,2026,120 South Lincoln Avenue Hastings NE,Julie Bostock,Julie.Bostock@animalhealthinternational.com
"Animal Health International, Inc.",WDD,33,US-NE,07/01/2027,2026,706 21st Avenue Unit 1 Scottsbluff NE,James Teichert,james.teichertl@animalhealthinternational.com
"Animal Health International, Inc.",WDD,37,US-NE,07/01/2027,2026,4938 Howard Boulevard Columbus NE,Tina Hein,Tina.Hein@animalhealthinternational.com
"Animal Health International, Inc.",WDD,35,US-NE,07/01/2027,2026,2011 S. Plum Creek Parkway Lexington NE,Kelsy Boots,kelsy.boots@animalhealthinternational.com
"Animal Health International, Inc.",WDD,600-2899,US-SD,12/31/2026,2026,120 South Lincoln Avenue Hastings NE,Julie Bostock,Julie.Bostock@animalhealthinternational.com
"Animal Health International, Inc.",WDD,600-2501,US-SD,12/31/2026,2026,4938 Howard Boulevard Columbus NE,Tina Hein,Tina.Hein@animalhealthinternational.com
"Animal Health International, Inc.",WDD,600-2898,US-SD,12/31/2026,2026,706 21st Avenue Unit 1 Scottsbluff NE,James Teichert,james.teichertl@animalhealthinternational.com
"Animal Health International, Inc.",WDD,VT5081,US-WY,06/30/2027,2026,4938 Howard Boulevard Columbus NE,Tina Hein,Tina.Hein@animalhealthinternational.com
"Animal Health International, Inc.",WDD,WD1898,US-WY,06/30/2027,2026,706 21st Avenue Unit 1 Scottsbluff NE,James Teichert,james.teichertl@animalhealthinternational.com
"Cardinal Health 200, LLC",WDD,WHO.0008701,US-CO,10/31/2026,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",3PL,80124,US-IA,03/31/2026,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,5667,US-IA,12/31/2026,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,5-01893,US-KS,06/30/2026,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",3PL,23-111960,US-KS,06/30/2026,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",3PL,2019008241,US-MO,10/31/2027,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,2004032832,US-MO,10/31/2027,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,6,US-NE,07/01/2026,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,600-0449,US-SD,12/31/2026,2026,4225 S 57th Street Omaha NE,Keegan Chamberlain,licensure@cardinalhealth.com
"Covetrus North America, LLC",WDD,OSD8065,US-CA,08/01/2026,2026,5005 South 110th Street Omaha NE,Andrew Perina,andrew.perina@covetrus.com
"Covetrus North America, LLC",WDD,1722,US-NE,07/01/2026,2026,5005 South 110th Street Omaha NE,Andrew Perina,andrew.perina@covetrus.com
"Covetrus North America, LLC",WDD,1003378,US-TX,01/17/2028,2026,5005 South 110th Street Omaha NE,Andrew Perina,andrew.perina@covetrus.com
Midland Vet Services DBA: Midland Vet Services,WDD,1068,US-NE,07/01/2026,2026,11722 Stonegate Circle Omaha NE,Jared Knoell,jared@midlandvetservices.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,5-03033,US-KS,06/30/2026,2026,1992 Highway 183 Elm Creek NE,P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,15,US-NE,07/01/2027,2026,1992 Highway 183 Elm Creek NE,P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
"Patterson Dental Supply, Inc.",WDD,40045,US-IA,12/31/2026,2026,12008 Portal Rd Ste 102 LA VISTA NE,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,5-125500,US-KS,06/30/2026,2026,12008 Portal Rd Ste 102 LA VISTA NE,Kelley Karau,facilitylicensing@pattersoncompanies.com
The Nebraska Medical Center HUB Wholesaler,WDD,5-124374,US-KS,06/30/2025,2026,770 N. 114th Street Omaha NE,Kathy A Yochum,kyochum@nebraskamed.com
The Nebraska Medical Center HUB Wholesaler,WDD,1863,US-NE,07/01/2025,2026,770 N. 114th Street Omaha NE,Kathy A Yochum,kyochum@nebraskamed.com
The Nebraska Medical Center HUB Wholesaler,WDD,00011194,US-TN,02/28/2027,2026,770 N. 114th Street Omaha NE,Kathy A Yochum,kyochum@nebraskamed.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,174934,US-AK,09/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,196216,US-AL,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,WD05149,US-AR,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,W003534,US-AZ,10/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,OSD7511,US-CA,05/01/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,WHO.0008401,US-CO,10/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,CSW.0004408,US-CT,06/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,DM2100034,US-DC,04/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,A4-0012829,US-DE,09/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,232844,US-FL,09/30/2025,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,PHWH005092,US-GA,06/30/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,8438,US-IA,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,W63253,US-ID,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,004.005109,US-IL,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,48002455A,US-IN,09/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,5-114611,US-KS,06/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,W04500,US-KY,09/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,9538,US-LA,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,D06539,US-MD,05/31/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,WH70003237,US-ME,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,5306005744,US-MI,09/25/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,364130,US-MN,05/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,2019006333,US-MO,10/31/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,17471,US-MS,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,PHA-WDD-LIC-77383,US-MT,11/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,1636,US-NC,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,Whol2594,US-ND,06/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,1640,US-NE,07/01/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,07094,US-NH,06/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,5004870,US-NJ,01/31/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,WD00012930,US-NM,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,WH02233,US-NV,10/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,037169,US-NY,11/30/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,0130000145,US-OH,06/30/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,88-W-6804,US-OK,03/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,W1-0004558,US-OR,09/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,3000010245,US-PA,03/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,DA-1225274,US-PR,06/23/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,DIS03560,US-RI,09/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,20049,US-SC,06/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,600-3029,US-SD,12/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,0000005346,US-TN,05/31/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,1002615,US-TX,11/28/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,12401951-1710,US-UT,09/30/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,0219001908,US-VA,02/28/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,039.0134643,US-VT,07/31/2027,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,PHWH.FX.60926151,US-WA,09/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,3147-45,US-WI,05/31/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,WD0560309,US-WV,06/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
"ZO SKIN HEALTH, INC. DBA: ZO Skin Health, Inc.",WDD,WD2172,US-WY,06/30/2026,2026,7735 S 134th St Ste 109 Omaha NE,Christy Ngo,cngo@zoskinhealth.com
