Facility Name,Facility Type,License Number,License State,License Expire,Reporting Year,Address,Facility Contact Name,Facility Contact Email
"MARLEX PHARMACEUTICALS, INC.",WDD,MF30001746,US-ME,12/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,5306005078,US-MI,03/23/2028,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,2010039883,US-MO,10/31/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,15259,US-MS,12/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,PHA-WDD-LIC-48616,US-MT,11/30/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,77,US-NC,12/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,Whol1619,US-ND,06/30/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,1437,US-NE,07/01/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,5799,US-NH,06/30/2028,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,750051,US-NJ,01/31/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,WD-00011808,US-NM,12/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,WH02137,US-NV,10/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,33262,US-NY,10/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,12657000,US-OH,06/30/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,88-P-5335,US-OK,11/30/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,M-0002992,US-OR,09/30/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,1000003573,US-PA,07/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,DIS03092,US-RI,09/30/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,17806,US-SC,06/30/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,600-2300,US-SD,12/31/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,4879,US-TN,10/31/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,1002238,US-TX,05/30/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,10560963-1710,US-UT,09/30/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,0219001794,US-VA,02/28/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,163.0000422,US-VT,07/31/2027,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,PHWH-FX-60787113,US-WA,09/30/2026,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
"MARLEX PHARMACEUTICALS, INC.",WDD,WD0560173,US-WV,06/30/2028,2026,65 LUKENS DRIVE NEW CASTLE DE,Samir Patel,SAMIR@MARLEXPHARM.COM
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,238936,US-AK,06/30/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,196902,US-AL,12/31/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,WD06183,US-AR,12/31/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,W004076,US-AZ,10/31/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,CSW.0005622,US-CT,06/30/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,A4-0013186,US-DE,09/30/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,W07679,US-KY,09/30/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,D07681,US-MD,05/31/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,WH70003597,US-ME,12/31/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,382010,US-MN,05/31/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,2025048798,US-MO,10/31/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,8291,US-NH,04/14/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,5006761,US-NJ,01/31/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,041661,US-NY,02/29/2028,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,0130000785,US-OH,06/30/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,3000010766,US-PA,07/31/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,DIS04122,US-RI,09/30/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,11791,US-TN,10/31/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,039.0134903,US-VT,07/31/2027,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Priority Healthcare Distribution DBA: CuraScript SD Specialty Distribution,WDD,WD0560778,US-WV,06/30/2026,2026,"2051 Old Coochs Bridge Rd, Suite 300 Newark DE",Sean McCombs,Sean.Mccombs@curascript.com
Select Health Service,WDD,A4-0001629,US-DE,09/30/2016,2026,157 Rickey Blvd Bear DE,Waldemar Musial,val@selecthealthservices.com
The Hibbert Company DBA: The Hibbert Group,3PL,158471,US-AK,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,193471,US-AL,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,WD03367,US-AR,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,W002349,US-AZ,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,L000499,US-AZ,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,OSD5475,US-CA,07/01/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,WHO.0007945,US-CO,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,CSW.0003866,US-CT,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,DM1001079,US-DC,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,A4-0001465,US-DE,09/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,02138,US-FL,02/28/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,40369,US-FL,04/30/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,PHWH002473,US-GA,06/30/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,NR-PHW102,US-GU,09/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,E12912,US-HI,11/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,800737,US-IA,03/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,2210333,US-IA,12/31/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,004.002523,US-IL,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,48002076A,US-IN,09/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,15-00014,US-KS,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,23-117732,US-KS,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,W03114,US-KY,09/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,CDS.049511-DIS,US-LA,03/16/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,5562,US-LA,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,289795,US-MD,11/30/2028,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,5306004019,US-MI,01/14/2028,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,900125,US-MN,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,2010028682,US-MO,10/31/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,CS-15687,US-MS,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,15687/16.3a,US-MS,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,PHA-WDD-LIC-2250,US-MT,11/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,NC-DHHS-1000582,US-NC,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,1493,US-NC,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,TPL337,US-ND,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,5015,US-NH,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,WD00010723,US-NM,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,WH01906,US-NV,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,02A0942,US-NY,12/26/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,012648550,US-OH,06/30/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,10001133,US-OK,10/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,88-L-7676,US-OK,12/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,W1-0003009-CS,US-OR,09/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,3000009513,US-PA,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,4017218,US-SC,04/01/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,17218,US-SC,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,00002628,US-TN,04/30/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,1001104,US-TX,12/13/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,10200915-1710,US-UT,09/30/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,12659944-1714,US-UT,09/30/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,0219001504,US-VA,02/28/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,159.0000223,US-VT,07/31/2027,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,DRSD.FX.00059041,US-WA,09/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,2044-45,US-WI,05/31/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,3PL,3PL0000183,US-WV,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
The Hibbert Company DBA: The Hibbert Group,WDD,5050,US-WY,06/30/2026,2026,890 Ships Landing Way New Castle DE,Chris Scalessa,cscalessa@hibbertgroup.com
