Facility Name,Facility Type,License Number,License State,License Expire,Reporting Year,Address,Facility Contact Name,Facility Contact Email
"Animal Health International, Inc.",WDD,036769,US-NY,05/31/2027,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,012648500,US-OH,06/30/2027,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,88-W-4503,US-OK,12/31/2026,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,3000009497,US-PA,04/30/2027,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,PY14029PNW,US-SC,06/30/2027,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,0000002774,US-TN,01/31/2028,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,1002494,US-TX,05/14/2028,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,0219001853,US-VA,02/28/2027,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,2962-45,US-WI,05/31/2028,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"Animal Health International, Inc.",WDD,WD0560734,US-WV,06/30/2028,2026,3785 Distriplex Drive North Memphis TN,Sean Moore,Sean.Moore@animalhealthinternational.com
"AnovoRx Distribution, LLC",WDD,156252,US-AK,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,194552,US-AL,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,195115,US-AL,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WD04379,US-AR,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,W002366,US-AZ,10/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,L000256,US-AZ,10/31/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,OSD6249,US-CA,12/01/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WHO.0007998,US-CO,10/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,CSW.0003153,US-CT,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,DM250000647,US-DC,11/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,A4-0001993,US-DE,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,02213,US-FL,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,232513,US-FL,09/30/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,PHWH004871,US-GA,06/30/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,NR-PHW026,US-GU,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,7585,US-IA,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,W34490,US-ID,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,004.003815,US-IL,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,48002131A,US-IN,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,5-31066,US-KS,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,TPL00120,US-KY,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,W03162,US-KY,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,7819,US-LA,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,D05506,US-MD,05/31/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WH70002134,US-ME,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,5306004284,US-MI,01/02/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,363032,US-MN,05/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,2014008456,US-MO,10/31/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,16143/16.5a,US-MS,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,16144/16.3a,US-MS,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,PHA-WDD-LIC-21249,US-MT,11/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,1246,US-NC,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,1443,US-NC,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,TPL315,US-ND,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,Whol1348,US-ND,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,1220,US-NE,07/01/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,5639,US-NH,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,5004634,US-NJ,01/31/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WD00011598,US-NM,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WHO1897,US-NV,10/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,31949,US-NY,03/31/2028,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WHS.012348100-02,US-OH,06/30/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,WDIS.012617500-02,US-OH,06/30/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,88-W-3539,US-OK,03/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,88-L-4687,US-OK,05/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,DDA-0000215,US-OR,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,W1-0004183,US-OR,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,DNR-961341,US-PR,11/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,DIS02561,US-RI,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,14761,US-SC,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,16663,US-SC,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,600-2227,US-SD,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,3871,US-TN,01/31/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,5352,US-TN,12/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,1001173,US-TX,03/11/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,9109656-1710,US-UT,09/30/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,219001568,US-VA,02/28/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,39.0099895,US-VT,07/31/2027,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,PHWH.FX.60432984,US-WA,09/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,2618-45,US-WI,05/31/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WD0559179,US-WV,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",3PL,0000152,US-WV,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"AnovoRx Distribution, LLC",WDD,WD-1763,US-WY,06/30/2026,2026,"1710 N. Shelby Oaks Dr., Suite 6 Memphis TN",Cathy Bellehumeur,OfficialContact@anovorx.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,196395,US-AL,12/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,WD03595,US-AR,12/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,L000365,US-AZ,10/31/2027,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,TPLP.0000009,US-CO,10/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,02444,US-FL,10/31/2025,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,PHWH006173,US-GA,06/30/2027,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,80193,US-IA,03/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,278000159,US-IL,12/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,94000225A,US-IN,09/30/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,48002606A,US-IN,09/30/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,23-117801,US-KS,06/30/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,TPL00412,US-KY,06/30/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,W04972,US-KY,09/30/2025,2026,1920 Fisk Road Cookeville TN,Joseph Toussaint,Jtoussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,10589,US-LA,12/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,D07818,US-MD,05/31/2027,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,5306007491,US-MI,09/05/2027,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,900190,US-MN,10/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,2022012592,US-MO,10/31/2027,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,1668,US-NC,12/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,TPL509,US-ND,06/30/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,07461,US-NH,06/30/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,WH03594,US-NV,10/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,0170000086,US-OH,06/30/2027,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",WDD,DDA-0000571,US-OR,10/20/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
"Aphena Pharma Solutions - Tennessee, LLC",3PL,3000010374,US-PA,03/31/2026,2026,1976 Chocolate Drive Cookeville TN,Joseph Toussaint,JToussaint@aphenapharma.com
