Facility Name,Facility Type,License Number,License State,License Expire,Reporting Year,Address,Facility Contact Name,Facility Contact Email
"City Hospital, Inc. DBA: Berkeley Medical Center",WDD,11679,US-TN,08/31/2027,2026,2500 HOSPITAL DR. MARTINSBURG WV,Karen Famoso,karen.famoso@wvumedicine.org
"City Hospital, Inc. DBA: Berkeley Medical Center",WDD,WD0560667,US-WV,06/30/2026,2026,2500 HOSPITAL DR. MARTINSBURG WV,Karen Famoso,karen.famoso@wvumedicine.org
Concordance Healthcare Solutions LLC DBA: Concordance Healthcare Solutions LLC,WDD,WD2993,US-KY,09/30/2026,2026,917 Jack Burlingame Drive Millwood WV,Corey Mast,cmast@concordancehs.com
Concordance Healthcare Solutions LLC DBA: Concordance Healthcare Solutions LLC,WDD,0130000023,US-OH,06/30/2027,2026,917 Jack Burlingame Drive Millwood WV,Corey Mast,cmast@concordancehs.com
Concordance Healthcare Solutions LLC DBA: Concordance Healthcare Solutions LLC,WDD,3000010023,US-PA,06/30/2026,2026,917 Jack Burlingame Drive Millwood WV,Corey Mast,cmast@concordancehs.com
Concordance Healthcare Solutions LLC DBA: Concordance Healthcare Solutions LLC,WDD,WD0559927,US-WV,06/30/2026,2026,917 Jack Burlingame Drive Millwood WV,Corey Mast,cmast@concordancehs.com
Concordance Healthcare Solutions LLC,3PL,3PL000399,US-WV,06/30/2026,2026,917 Jack Burlingame Drive Millwood WV,Corey Mast,cmast@concordancehs.com
Owens & Minor Distribution - Morgantown DC05,WDD,197001,US-AL,12/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,WD06197,US-AR,12/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,CSW.0005684,US-CT,06/30/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,4.005680,US-IL,12/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,3PL,11636,US-LA,12/31/2025,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,11636,US-LA,12/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,D07770,US-MD,05/31/2027,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,382028,US-MN,05/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,19129/16.5a,US-MS,12/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,PHA-WDD-LIC-119179,US-MT,11/30/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,2067,US-NC,12/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,08370,US-NH,08/08/2027,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,5003845,US-NJ,01/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,041983,US-NY,07/31/2028,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,130000770,US-OH,06/30/2027,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,3000010728,US-PA,03/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,DIS04152,US-RI,09/30/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,23389,US-SC,06/30/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,600-3771,US-SD,12/31/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,1004178,US-TX,07/20/2027,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,14249436-1710,US-UT,09/30/2027,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,0219002176,US-VA,02/28/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,PHWH.FX.70053361,US-WA,09/30/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Morgantown DC05,WDD,WD0560698,US-WV,06/30/2026,2026,78 Pipe Street Morgantown WV,Deno Erickson,GM-Licensing@owens-minor.com
"United Hospital Center, Inc.",WDD,11534,US-TN,06/30/2027,2026,327 Medical Park Dr. Bridgeport WV,Victoria Joseph,victoria.joseph1@wvumedine.org
"United Hospital Center, Inc.",WDD,WD0560672,US-WV,06/30/2026,2026,327 Medical Park Dr. Bridgeport WV,Victoria Joseph,victoria.joseph1@wvumedine.org
"West Virginia University Hospitals, Inc.",WDD,11178,US-TN,05/31/2027,2026,1 MEDICAL CENTER DR MORGANTOWN WV,Karen Famoso,karen.famoso@wvumedicine.org
"West Virginia University Hospitals, Inc.",WDD,WD0560659,US-WV,06/30/2026,2026,1 MEDICAL CENTER DR MORGANTOWN WV,Karen Famoso,karen.famoso@wvumedicine.org
