Facility Name,Facility Type,License Number,License State,License Expire,Reporting Year,Address,Facility Contact Name,Facility Contact Email
"Ameristat Pharmaceuticals, Inc. DBA: AmeriStat Pharmaceuticals, Inc",WDD,361445,US-MN,05/31/2027,2026,544 Northdale Blvd NW Coon Rapids MN,David J Leonhardt,djlion@aol.com
"Animart, LLC",WDD,41213,US-IA,12/31/2026,2026,828 19E Ave NE Saint Joseph MN,Pam Cousineau,pharmacy@vsi.cc
"Animart, LLC",WDD,363492,US-MN,05/31/2026,2026,828 19E Ave NE Saint Joseph MN,Pam Cousineau,pharmacy@vsi.cc
"Animart, LLC",WDD,2017001161,US-MO,10/31/2027,2026,828 19E Ave NE Saint Joseph MN,Pam Cousineau,pharmacy@vsi.cc
"Animart, LLC",WDD,600-1301,US-SD,12/31/2026,2026,828 19E Ave NE Saint Joseph MN,Pam Cousineau,pharmacy@vsi.cc
"Animart, LLC",WDD,2859-45,US-WI,05/31/2026,2026,828 19E Ave NE Saint Joseph MN,Pam Cousineau,pharmacy@vsi.cc
"Cardinal Health 200, LLC",WDD,CSW.0002886,US-CT,06/30/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",3PL,80123,US-IA,03/31/2027,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,5706,US-IA,12/31/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",3PL,278.000213,US-IL,12/31/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,5306004078,US-MI,03/29/2027,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,362551,US-MN,05/31/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",3PL,900039,US-MN,10/31/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,PHA-WDD-LIC-2230,US-MT,11/30/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,Whol6,US-ND,06/30/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",3PL,TPL382,US-ND,06/30/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,600-0508,US-SD,12/31/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
"Cardinal Health 200, LLC",WDD,1697-45,US-WI,05/31/2026,2026,9000 109th Ave N Champlin MN,Keegan Chamberlain,licensure@cardinalhealth.com
Dakota Drug - Anoka,WDD,6648,US-IA,12/31/2025,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,004.003000,US-IL,12/31/2026,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,5306002942,US-MI,11/24/2026,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,361885,US-MN,05/31/2025,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,PHA-WDD-LIC-83919,US-MT,11/30/2025,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,WHOL963,US-ND,06/30/2025,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,449,US-NE,07/01/2025,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,600-1628,US-SD,12/31/2025,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Dakota Drug - Anoka,WDD,2157-45,US-WI,05/31/2026,2025,1101 Lund Blvd Anoka MN,Kenneth A Brandt,kbrandt@dakdrug.com
Fairview Health Services DBA: UMMC East Bank,WDD,381997,US-MN,05/31/2026,2026,Shoreview MN,Travis Yates,travis.yates@fairview.org
Fairview Pharmacy Services DBA: Fairview CAM Wholesale,WDD,382033,US-MN,05/31/2026,2026,3650 Victoria St N Suite 530 Shoreview MN,Dean Huska,dept-fps-licensing@fairview.org
"King Solutions, Inc. DBA: King Solutions, Inc",3PL,,,,2026,11015 Holly Lane N Dayton MN,James Berge,jim.berge@kingsolutionsglobal.com
"Medical Solutions, Inc.",WDD,364543,US-MN,05/31/2023,2025,9210 Wyoming Ave. N Suite 270 Brooklyn Park MN,David Delgado,ddelgado@medicalsolutionsinc.com
"Medline Industries, LP",WDD,OSD8334,US-CA,10/01/2026,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,7359,US-IA,12/31/2026,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,5306004621,US-MI,03/31/2028,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,364689,US-MN,05/31/2027,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",3PL,900191,US-MN,10/31/2026,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,Whol2746,US-ND,06/30/2027,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,1689,US-NE,07/01/2026,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,5003912,US-NJ,01/31/2027,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,600-1995,US-SD,12/31/2026,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Medline Industries, LP",WDD,9237-45,US-WI,05/31/2028,2026,13115 Brockton Ln Rogers MN,Mary Leonard,mleonard@medline.com
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,194794,US-AL,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WD03342,US-AR,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,W002608,US-AZ,10/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WHO.0008062,US-CO,10/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,CSW.0001951,US-CT,06/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,DM0000447,US-DC,10/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,A4-0001346,US-DE,09/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,PHWH002505,US-GA,06/30/2027,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,5329,US-IA,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,004.0000257,US-IL,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,48001908A,US-IN,09/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,5-31027,US-KS,06/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,W01887,US-KY,09/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,8211,US-LA,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,D05598,US-MD,05/31/2027,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WH70002354,US-ME,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,5306001248,US-MI,03/01/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,300227,US-MN,05/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,900036,US-MO,10/31/2027,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,16649,US-MS,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,PHA-WDD-LIC-33947,US-MT,11/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,1350,US-NC,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WHOL195,US-ND,06/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,4667,US-NH,06/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,5003388,US-NJ,01/31/2027,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WD00011843,US-NM,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WH02093,US-NV,10/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,027726,US-NY,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,010726150,US-OH,06/30/2027,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,88-W-4052,US-OK,09/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,W1-0004698-CS,US-OR,09/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,7200001047,US-PA,10/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,DIS02658,US-RI,09/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,15898,US-SC,06/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,600-0108,US-SD,12/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,0000002580,US-TN,06/30/2027,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,1001507,US-TX,09/15/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,0219000950,US-VA,02/28/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,039.0108454,US-VT,07/31/2027,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,PHWH.FX.60509367,US-WA,09/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,2560-45,US-WI,05/31/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WD0558262,US-WV,06/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
"Midwest Veterinary Supply, Inc. DBA: Midwest Veterinary Supply, Inc.",WDD,WD1868,US-WY,06/30/2026,2026,21467 Holyoke Ave Lakeville MN,Lori Brown,compliance@midwestvet.net
Murphy Warehouse Company,3PL,900249,US-MN,10/31/2026,2026,345 Plato Blvd E Saint Paul MN,Darcy Curry,dcurry@murphywarehouse.com
Murphy Warehouse Company,3PL,10099-45,US-WI,05/31/2026,2026,345 Plato Blvd E Saint Paul MN,Darcy Curry,dcurry@murphywarehouse.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,7537,US-IA,12/31/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,004.003635,US-IL,12/31/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,48002077A,US-IN,09/30/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,5306002820,US-MI,01/30/2028,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,362807,US-MN,05/31/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,1200,US-ND,06/30/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,1061,US-NE,07/01/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,600-2118,US-SD,12/31/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
MWI Veterinary Supply Co DBA: MWI Animal Health,WDD,2535-45,US-WI,05/31/2026,2026,"5655 11th Ave. E., Suite 100/200 Shakopee MN",P.J. VanderMeersch,pvandermeersch@mwianimalhealth.com
"Owen Allen Solutions, Inc.",3PL,,,,2026,2700 4TH Ave E Ste 110 Shakopee MN,Ward Thomas,ward@owenallensolutions.com
Owens & Minor Distribution - Minneapolis DC 66,WDD,164391,US-AK,06/30/2026,2026,2151 County Rd. H2W Mounds View MN,Jeni Jones,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Minneapolis DC 66,WDD,5919,US-IA,12/31/2026,2026,2151 County Rd. H2W Mounds View MN,Jeni Jones,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Minneapolis DC 66,WDD,305046,US-MN,05/31/2026,2026,2151 County Rd. H2W Mounds View MN,Jeni Jones,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Minneapolis DC 66,WDD,WHOL545,US-ND,06/30/2026,2026,2151 County Rd. H2W Mounds View MN,Jeni Jones,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Minneapolis DC 66,WDD,1585,US-NE,07/01/2026,2026,2151 County Rd. H2W Mounds View MN,Jeni Jones,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Minneapolis DC 66,WDD,600-1320,US-SD,12/31/2026,2026,2151 County Rd. H2W Mounds View MN,Jeni Jones,GM-Licensing@owens-minor.com
Owens & Minor Distribution - Minneapolis DC 66,WDD,1443-45,US-WI,05/31/2026,2026,2151 County Rd. H2W Mounds View MN,Jeni Jones,GM-Licensing@owens-minor.com
"Patterson Dental Supply, Inc.",WDD,WD06291,US-AR,12/31/2026,2026,1031 Mendota Heights Road ST. PAUL MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,40007,US-IA,12/31/2026,2026,"2900 Lone Oak Parkway, Suite 120 EAGAN MN",Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,48002708A,US-IN,09/30/2026,2026,1031 Mendota Heights Road ST. PAUL MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,364747,US-MN,05/31/2026,2026,"2900 Lone Oak Parkway, Suite 120 EAGAN MN",Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Dental Supply, Inc.",WDD,305937,US-MN,05/31/2026,2026,1031 Mendota Heights Road ST. PAUL MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,247127,US-AK,06/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,197059,US-AL,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,WD06224,US-AR,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,WHO.0008853,US-CO,10/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,CSW.0005769,US-CT,06/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,233016,US-FL,07/31/2027,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,PHWH006186,US-GA,06/30/2027,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,8538,US-IA,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,4571787,US-ID,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,48002692A,US-IN,09/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,5-126781,US-KS,06/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,W07712,US-KY,09/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,11852,US-LA,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,381984,US-MN,05/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,19191/16.4AW,US-MS,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,PHA-WDD-LIC-121747,US-MT,11/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,2105,US-NC,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,Whol3470,US-ND,06/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,5003888,US-NJ,01/31/2027,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,WD20220439,US-NM,12/31/2027,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,042238,US-NY,11/30/2028,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,132000227,US-OH,06/30/2027,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,88-W-9312,US-OK,11/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,DDA-0000824-CS,US-OR,09/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,PY.23730PVW,US-SC,06/30/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
"Patterson Veterinary Supply, Inc.",WDD,600-3815,US-SD,12/31/2026,2026,1031 Mendota Heights Rd Saint Paul MN,Kelley Karau,facilitylicensing@pattersoncompanies.com
