Facility Name,Facility Type,License Number,License State,License Expire,Reporting Year,Address,Facility Contact Name,Facility Contact Email
Atlantic Biologicals Corp DBA: Atlantic Biologicals,WDD,WHS.011540600-02,US-OH,06/30/2025,2026,Tucson AZ,Jessica Benson,Licensing@atlanticbiologicals.com
Atlantic Biologicals Corp DBA: Atlantic Biologicals,WDD,88-W-4816,US-OK,08/31/2026,2026,Tucson AZ,Jessica Benson,Licensing@atlanticbiologicals.com
Atlantic Biologicals Corp DBA: Atlantic Biologicals,WDD,2871,US-TN,09/30/2026,2026,Tucson AZ,Jessica Benson,Licensing@atlanticbiologicals.com
Atlantic Biologicals Corp DBA: Atlantic Biologicals,WDD,74376,US-TX,03/04/2027,2026,Tucson AZ,Jessica Benson,Licensing@atlanticbiologicals.com
Atlantic Biologicals Corp DBA: Atlantic Biologicals,WDD,9431559-1710,US-UT,09/30/2027,2026,Tucson AZ,Jessica Benson,Licensing@atlanticbiologicals.com
Atlantic Biologicals Corp DBA: Atlantic Biologicals,WDD,219000824,US-VA,02/28/2026,2026,Tucson AZ,Jessica Benson,Licensing@atlanticbiologicals.com
Atlantic Biologicals Corp DBA: Atlantic Biologicals,WDD,PHWH.FX.60047942,US-WA,09/30/2026,2026,Tucson AZ,Jessica Benson,Licensing@atlanticbiologicals.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,188215,US-AK,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,188221,US-AK,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,196084,US-AL,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,193798,US-AL,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,WD03140,US-AR,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,WD05506,US-AR,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,L000315,US-AZ,10/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,W003619,US-AZ,10/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,OSD7065,US-CA,01/01/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,NPL1348,US-CA,12/01/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,WHO.0008566,US-CO,10/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,WHO.0007013,US-CO,10/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,CSW.0001728,US-CT,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,CSW.0004885,US-CT,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,DM230000073,US-DC,11/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,DM230000073,US-DC,11/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,A4-0012903,US-DE,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,A4-0012906,US-DE,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,232868,US-FL,01/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,02386,US-FL,03/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,PHWH005214,US-GA,06/30/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,80211,US-IA,03/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,6255,US-IA,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,W64573,US-ID,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,004.005191,US-IL,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,278000111,US-IL,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,94000269A,US-IN,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,48002513A,US-IN,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,5-116701,US-KS,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,23-116702,US-KS,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,TPL00367,US-KY,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,W03840,US-KY,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,10420,US-LA,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,10418,US-LA,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,D02022,US-MD,05/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,WH70003287,US-ME,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,5306004914,US-MI,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,363581,US-MN,05/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,900161,US-MN,10/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,2021006855,US-MO,10/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,2017010151,US-MO,10/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,15414/16.5a,US-MS,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,18300/16.3a,US-MS,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,PHA-WDD-LIC-81797,US-MT,11/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,PHA-WDD-LIC-81218,US-MT,11/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,522,US-NC,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,1644,US-NC,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,TPL515,US-ND,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,Whol2731,US-ND,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,1705,US-NE,07/01/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,07330,US-NH,06/30/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,07331,US-NH,06/30/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,5005122,US-NJ,01/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,WD00012992,US-NM,12/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,WD00012991,US-NM,12/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,WH01807,US-NV,10/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,35315,US-NY,01/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,WHS.011450300-02,US-OH,06/30/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,170000077,US-OH,06/30/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,88-W-8381,US-OK,02/28/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,88-L-7131,US-OK,10/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,DDA-0000505,US-OR,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,W1-0002908,US-OR,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,3000010318,US-PA,11/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,DIS03781,US-RI,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,20412,US-SC,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,20866,US-SC,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,600-1981,US-SD,12/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,00002340,US-TN,04/30/2028,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,00007070,US-TN,08/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,1002117-RX,US-TX,01/09/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,1003233,US-TX,05/13/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,12517676-1714,US-UT,09/30/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,12517681-1710,US-UT,09/30/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,0219001008,US-VA,02/28/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,0242000180,US-VA,02/28/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,159.0000161,US-VT,07/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,039.0134690,US-VT,07/31/2027,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,PHWH.FX.60731290,US-WA,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,DRSD.FX.61454759,US-WA,09/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,2837-45,US-WI,05/31/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",WDD,WD0559845,US-WV,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,3PL0000340,US-WV,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
"BioCare, Inc. DBA: BioCareSD; LogiCare3PL",3PL,3PL0154,US-WY,06/30/2026,2026,Tempe AZ,Peggy Yena,BioCareLicense@biocaresd.com
